id,name,shortName,abbreviation,teamType,location,website,parentLeague,establishedDate,disbandedDate,genus,domain
"74948","Porto Beasts","","","B Team","","","19713","2016-02-01","","Womens","Europe"
"47864","Portside Pirates","","","B Team","","","9841","2014-03-11","","Womens","Canada"
"48535","Portsmouth B Team","","","B Team","","http://www.portsmouthrollerwenches.com/","8971","","","Womens","Europe"
"8971","Portsmouth Roller Wenches","Portsmouth","PRW","Travel Team","Portsmouth, UK","http://www.portsmouthrollerwenches.com/","","","","Womens","Europe"
"36680","Portsmouth Scurvy Dogs","Scurvy Dogs","PSD","Travel Team","Portsmouth, UK","https://www.facebook.com/PortsmouthScurvyDogs","","","","Mens","Europe"
"87897","Portsmouth Scurvy Wenches","Portsmouth Scurvy Wenches","PSW","Travel Team","Portsmouth, UK","https://www.facebook.com/PortsmouthScurvyWenches/about/","","","","Coed","Europe"
"27612","Porvoo Roller Derby","Porvoo","PRD","Travel Team","Porvoo, Finland","http://www.facebook.com/porvoorollerderby","","","","Womens","Europe"
"19754","Pottstown Blockstars","","","B Team","","","13369","","","Womens","USA"
"13369","Pottstown Roller Derby Rockstars","Pottstown Rockstars","PRDR","Travel Team","Pottstown, PA","http://www.pottstownrollerderbyrockstars.com/","","","","Womens","USA"
"31030","Pow! Town Roller Derby","Pow! Town","PTRD","Travel Team","Powell River, BC, Canada","http://powtownrollerderby.com/","","2011-07-02","","Womens","Canada"
"11404","Powder River Rousta Bout It Betties","Powder River","PRRB","Travel Team","Gillette, WY","http://www.boutitbetties.com/","","","","Womens","USA"
"19178","Prague City Roller Derby","Prague","PCRD","Travel Team","Prague, Czech Republic","http://www.roller-derby.cz/","","","","Womens","Europe"
"62387","Prague City Roller Derby B","","","B Team","","https://www.facebook.com/PragueCityRD?fref=ts","19178","","","Womens","Europe"
"24833","Prairie Fire Roller Girls","","","B Team","","http://www.pfrgcheyenne.com/","8139","2010-09-09","","Womens","USA"
"22848","Prairieland Punishers Roller Derby","Punishers","PPRD","Travel Team","Decatur, IL","http://www.punishersderby.com/","","2011-08-01","","Womens","USA"
"8972","Preston Roller Girls","Preston","PRG","Travel Team","Preston, UK","http://www.prestonrollergirls.co.uk/","","","","Womens","Europe"
"64574","Preston Roller Girls B Team","","","B Team","","","8972","2014-09-23","","Womens","Europe"
"11146","Pretty H8 Machines","","","Home Team","","http://www.desertdollsrollerderby.com/teams/pretty-h8-machines/","9723","","2015-03-01","Womens","USA"
"8997","Prim Reapers","","","Home Team","","","3422","","2010-01-01","Womens","USA"
"48360","Prime Sinisters","","","Home Team","","","8060","2014-04-06","","Womens","Canada"
"36484","Prince Albert Roller Derby","Outlaws","OUT","Travel Team","Prince Albert, SK, Canada","http://www.princealbertrollerderby.com/","","2011-12-08","","Womens","Canada"
"64519","Princesas","","","Exhibition Team","","","","","","Womens",""
"10091","Prison City Derby Dames","Prison City","PCDD","Travel Team","Chino, CA","http://www.prisoncityderbydames.com","","2007-01-01","2015-06-09","Womens","USA"
"9326","Prisskilla Prezleys","","","Home Team","","","3453","","2014-12-31","Womens","USA"
"22480","Privates","","","B Team","","","3644","","2015-09-14","Womens","USA"
"7741","Project Mayhem","","","B Team","","","3405","","","Womens","USA"
"17817","Project Mayhem","","","Home Team","","https://www.facebook.com/pages/Project-Mayhem/154412831289491","7739","","2013-01-01","Womens","Europe"
"24804","ProPain Champagne","","","Home Team","","","24802","","2012-01-01","Womens","USA"
"3415","Providence Roller Derby","Providence","PRD","Travel Team","Providence, RI","http://providencerollerderby.com/","","","","Womens","USA"
"9544","Psych Ward Sirens","","","Home Team","","http://www.houstonrollerderby.com/index.php/teams/psych-ward-sirens/","3421","","","Womens","USA"
"11063","Psycho Dolls Roller Derby","Wuppertal","PDRD","Travel Team","Wuppertal, Germany","http://www.facebook.com/pages/Psycho-Dolls-Roller-Derby-Wuppertal/166169153446001","","","","Womens","Europe"
"17064","Psycho Ex Girlfriends","","","Home Team","","http://ocrollergirls.com/team-pages/psycho-ex-girlfriends/","3441","","2014-03-16","Womens","USA"
"37291","Psycho Piskies Roller Derby","Psycho Piskies","PPRD","Travel Team","Bude, UK","https://www.facebook.com/pages/Psycho-Piskies-Roller-Derby/145560262314068","","","","Womens","Europe"
"55420","Psycho Rollers","Psycho Rollers","PSYCH","Travel Team","Buenos Aires, Buenos Aires, Argentina","https://www.facebook.com/PsychoRollers/info","","2010-09-18","","Womens",""
"28930","Psycho Sirens","","","Home Team","","","3466","2013-01-01","","Womens","USA"
"24213","Psychopathogens","","","Home Team","","","24211","","","Womens","USA"
"70578","Psyko'Quads SGS Roller Derby","Psyko'Quads","PQRD","Travel Team","Sainte-Geneviève-des-Bois, France","http://psykoquads.com/","","","","Womens","Europe"
"8112","Pterrordactyls","","","Home Team","","http://www.mcleancountymissfits.org/pterrordactyls.html","8109","","","Womens","USA"
"9914","Public Frenemy","","","Home Team","","","4290","","","Womens","Canada"
"3635","Pueblo Derby Devil Dollz","Pueblo","PDDD","Travel Team","Pueblo, CO","http://www.puebloderbydevildollz.com","","","","Womens","USA"
"55430","Puerto Madryn Roller Derby","Puerto Madryn","PMRD","Travel Team","Puerto Madryn, Chubut, Argentina","https://www.facebook.com/groups/486888768010414/","","2013-01-01","","Womens",""
"78511","Puerto Rico Men's Roller Derby","","","Exhibition Team","","https://www.facebook.com/TeamPuertoRicoMensRD/?fref=ts","","","","Mens",""
"58247","Puerto Rico Roller Derby","Puerto Rico","PRRD","Travel Team","San Juan PR, Puerto Rico","https://www.facebook.com/teampuertoricorollerderby","","","2016-02-01","Womens","USA"
"7849","Puget Sound Outcast Derby","Puget Sound","PSO","Travel Team","Tacoma, WA","http://www.pugetsoundoutcastderby.com/","","","","Mens","USA"
"27572","Pulp Affliction","","","B Team","","","32377","2011-08-01","","Womens","Canada"
"14199","Pulp Friction","","","B Team","","http://ocrollergirls.com/team-pages/pulp-friction/#","3441","","","Womens","USA"
"23244","Pulp Vixens","","","Home Team","","","17793","","2016-05-08","Womens","Australia"
"20226","Punchy Brewsters","","","B Team","","","3466","","","Womens","USA"
"50340","Punt Rockers","","","B Team","","","7951","2014-01-01","","Womens","Europe"
"9592","Pushy Posse","","","Home Team","","http://www.foxcityzfoxz.com/pushyposse.html","3640","","2015-01-01","Womens","USA"
"12312","Pyromaniacs","","","Home Team","","http://www.burningriverrollergirls.com/index.php/teams/the-pyromaniacs","3437","","","Womens","USA"
"14675","Quabbin Missile Crisis","","","B Team","","http://www.pioneervalleyrollerderby.com/aboutus/pvrdteams/quabbinmissilecrisis/","7861","","","Womens","USA"
"34104","Quabbin Missile Crisis","","","Home Team","","","7861","","2013-01-01","Womens","USA"
"56259","Quad City Derby Bombshells","Quad City","QCDB","Travel Team","Pleasanton, CA","http://www.quadcityderbybombshells.com/","","2010-06-01","","Womens","USA"
"7614","Quad City Rollers","Quad City Rollers","QCR","Travel Team","Bettendorf, IA","http://quadcityrollers.com/","","","","Womens","USA"
"39991","Quad City Rollers Junior Derby","Quad City Jr.","QCRJD","Travel Team","Davenport, IA","https://www.facebook.com/pages/Quad-City-Rollers-Junior-Derby/","","2011-08-10","","Junior","USA"
"39033","Quad Fusion Jr. Roller Derby","Quad Fusion Junior","QFJR","Travel Team","Kernersville, NC","https://www.facebook.com/QuadFusionJrRollerDerby/info","","2012-01-01","2015-04-01","Junior","USA"
"42754","Quad Monsters","","","Home Team","","http://liladelaiderollers.wix.com/site#!quad-monsters/c1cn","39989","","","Junior","Australia"
"9356","Quad Squad","","","Home Team","","","3425","","","Womens","USA"
"43215","Quad State Derby Dames","Quad State","QSDD","Travel Team","Texarkana, TX","http://qsdd.org/","","2013-12-01","2015-11-12","Womens","USA"
"13794","Quad State Terrors","","","Exhibition Team","","","","","","Womens","USA"
"10402","Quadfathers Men's Roller Derby","Quadfathers","QMRD","Travel Team","Utica, NY","http://quadfathers.blogspot.com/","","","","Mens","USA"
"20311","Queen Anne's Revenge","","","Home Team","","http://www.nantesderbygirls.fr/team.php?team=9","11046","","2014-10-01","Womens","Europe"
"11284","Queen Bees","","","B Team","","http://www.vrdl.org/public/queen-bees","6741","","","Womens","Australia"
"22745","Queen Bs","","","B Team","","","18699","","","Womens","USA"
"3641","Queen City Roller Girls","Queen City","QCRG","Travel Team","Buffalo, NY","http://qcrg.net/","","","","Womens","USA"
"39034","Queen City Roller Girls Junior Derby","Queen City Junior","QCJR","Travel Team","Buffalo, NY","http://www.qcjrg.com/","","2011-01-01","","Junior","USA"
"24085","Queen City Roller Sports","Rockin' Roller Derby","QCRS","Travel Team","Regina, SK, Canada","http://www.queencityrollersports.com/","","","2013-11-10","Womens","Canada"
"75980","Queen's Court","","","B Team","","https://www.facebook.com/QCRGQueensCourt/","3641","2016-01-01","","Womens","USA"
"87619","Queens","","","B Team","","","16741","","","Womens",""
"23685","Queens of Hail","","","Home Team","","","8957","","2009-12-31","Womens","Europe"
"13309","Queens of Pain","","","Home Team","","http://www.gothamgirlsrollerderby.com/teams/queens-pain","3413","","","Womens","USA"
"7766","Queens of Steel","","","Home Team","","","7763","","2015-03-01","Womens","Europe"
"25180","Querétaro Roller Derby (Mens)","Querétaro (Mens)","QRD(M)","Travel Team","Querétaro, Querétaro, Mexico","http://www.facebook.com/QueretaroRollerDerby","","","","Mens",""
"13356","Querétaro Roller Derby (Womens)","Querétaro (Womens)","QRD","Travel Team","Querétaro, Querétaro, Mexico","http://www.facebook.com/QueretaroRollerDerby","","","","Womens",""
"68626","Quiet Riot","","","Exhibition Team","","","","","","Womens","New Zealand"
"88320","Quimeras Roller Derby Neuquen","Quimeras","QRDN","Travel Team","Neuquén, Argentina","https://www.facebook.com/Quimeras-Roller-Derby-Neuquen-300168496836980/","","","","Womens",""
"9831","R Rated Roller Girls","R Rated","RRRG","Exhibition Team","Abbotsford, BC, Canada","","","","","Womens","Canada"
"23465","R.O.S.I. 2nd Battalion","","","B Team","","","3632","","2012-09-25","Womens","USA"
"26232","Rabbit Skulls Roller Derby Avignon","Rabbit Skulls","RSRDA","Travel Team","Avignon, France","http://www.rabbitskulls.com/","","","","Womens","Europe"
"10397","Race City Rebels","Race City","RCR","Travel Team","Indianapolis, IN","http://www.racecityrebels.com/","","","","Mens","USA"
"9795","Race City Roller Derby","Charlotte Speed Demons","RCRD","Travel Team","Charlotte, NC","http://charlottespeeddemons.com/","","","2012-12-31","Womens","USA"
"33424","Radeladies","","","B Team","","","14248","","","Womens","Australia"
"56145","Radiactivas Roller Derby","Radiactivas","RRD","Travel Team","Cali, Valle del Cauca, Colombia","https://www.facebook.com/RadiactivasRDC/about","","","","Womens",""
"7743","Radioactive City RollerGirls","Radioactive City","RCRG","Travel Team","Paducah, KY","http://radioactiverg.com/","","2008-07-19","2012-01-01","Womens","USA"
"25469","Rage Brigade","","","B Team","","","15019","","2013-01-01","Womens","USA"
"4291","Rage City Rollergirls","Rage City","RCRG","Travel Team","Anchorage, AK","http://www.ragecityrollergirls.org","","","","Womens","USA"
"11043","Raggy Dollz","","","B Team","","http://www.dollyrockitrollers.co.uk/","7774","","2013-01-01","Womens","Europe"
"18143","Raging Belles","","","B Team","","http://centralcityrollergirls.co.uk/","7763","","2013-01-01","Womens","Europe"
"40984","Raging Ravens","","","Home Team","","https://www.facebook.com/RagingRavens","7771","","","Womens","Europe"
"18149","Raiders of the Roath Park","","","Home Team","","http://www.cardiffrollercollective.com/the-teams/raiders-of-the-roath-park/","8936","","2012-01-01","Womens","Europe"
"32986","Raies Unies","","","Exhibition Team","","","","","","Womens","Europe"
"57958","Rail City Rollers","Rail City","RCR","Travel Team","Salem, VA","http://www.railcityrollers.com/","","2014-05-01","","Womens","USA"
"38595","Railtown Loco Rollers","Railtown","RLR","Travel Team","Crewe, UK","https://www.facebook.com/RailtownLocoRollers","","","","Womens","Europe"
"6849","Railway Banditas","","","B Team","","","4292","","2012-01-01","Womens","USA"
"88267","Railways Roller Derby Aguascalientes","Railways","RRDA","Travel Team","Aguascalientes, Mexico","https://www.facebook.com/RollerDerbyAgs/","","","","Womens",""
"9063","Rain of Terror","","","B Team","","http://ratcityrollergirls.com/teams/rain-of-terror/","3403","","","Womens","USA"
"49579","Rainbow Bites","","","Exhibition Team","","","39036","","","Junior","USA"
"74958","Rainbow Furies","","","B Team","","","11066","","","Womens","Europe"
"64639","Rainier Lite","","","B Team","","http://www.rainierrollergirls.com/","11699","2015-05-24","","Womens","USA"
"11699","Rainier Roller Girls","Rainier","RRG","Travel Team","Seattle, WA","http://www.rainierrollergirls.com/","","2011-01-01","","Womens","USA"
"8957","Rainy City Roller Derby","Rainy City (UK)","RCRD","Travel Team","Manchester, UK","http://www.rainycityrollerderby.com","","","","Womens","Europe"
"8094","Rainy City Roller Dolls","Rainy City (WA)","RCRD","Travel Team","Centralia, WA","http://rainycityrollerdolls.com/","","","","Womens","USA"
"8135","Raisin Hell","","","B Team","","","8134","","2013-01-01","Womens","USA"
"39035","Raleigh Junior Rollers","Raleigh Junior","RJR","Travel Team","Raleigh, NC","http://www.raleighjuniorrollers.com/","","2013-04-13","","Junior","USA"
"56118","Rancahuasas Roller Derby","Rancahuasas","RRD","Travel Team","Rancagua, Libertador General Bernardo O'Higgins, Chile","https://www.facebook.com/pages/Rancahuasas-Roller-Derby/419878854808825?sk=info","","2013-12-29","","Womens",""
"13393","Randall County Roller Dames","Amarillo","RCRD","Travel Team","Amarillo, TX","http://www.randallcountyrollerdames.com/","","","","Womens","USA"
"15340","Range Renegades","","","B Team","","","15339","","","Womens","Australia"
"15952","Rapid Assault","","","B Team","","http://grandraggidyrollergirls.com/rapid-assault.html","3412","","","Womens","USA"
"46947","Rapid City Revolution","","","B Team","","https://www.facebook.com/rapidcityrevolutionrollerderby","32306","2013-09-01","","Womens","USA"
"26101","Rapscallion Rollers","","","Home Team","","http://www.facebook.com/rapscallionrollers","7770","","","Womens","Europe"
"54730","Rascals","","","B Team","","","39989","2013-08-01","","Junior","Australia"
"3403","Rat City Roller Girls","Rat City","RCRG","Travel Team","Seattle, WA","http://www.ratcityrollergirls.com/","","","","Womens","USA"
"76912","Rat City WA Conference Team","","","Exhibition Team","","","3403","2016-01-01","","Womens","USA"
"51231","Rat Lab","","","Exhibition Team","","","3403","","","Womens","USA"
"9832","Rated PG Rollergirls","Northstar","RPGRG","Travel Team","Prince George, BC, Canada","http://www.ratedpgrollergirls.com","","2008-05-01","","Womens","Canada"
"49477","Rated PG Rollergirls","","","B Team","","","9832","","","Womens","Canada"
"55755","RatPack B","","","B Team","","","23411","2014-08-22","","Womens","Australia"
"25022","Raven Lunatics","","","Home Team","","","25021","","2012-01-01","Womens","USA"
"22133","Raven Rebels","","","Home Team","","","4743","","","Womens","USA"
"25179","Ravens","","","Home Team","","","13356","","2014-04-20","Womens",""
"63008","Ravens of Ruin","","","Exhibition Team","","","40704","2015-01-01","","Womens","Canada"
"24771","Raw Stars","","","B Team","","","19200","","2014-01-01","Womens","Australia"
"43898","Rawlins Pen-Up Girlz","Rawlins","RPUG","Travel Team","Rawlins, WY","http://www.rawlinspenupgirlz.com/","","2013-10-15","","Womens","USA"
"25655","Rayo Dockers Roller Derby","Rayo Dockers","RDRD","Travel Team","Valencia, Spain","https://www.facebook.com/RayoDockers","","","","Womens","Europe"
